,monocyte,plasma cell,fibroblast,macrophage
GOBP_NEGATIVE_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT,0.4,0.2,0.4,0.2
GOBP_REGULATION_OF_SYNAPSE_STRUCTURAL_PLASTICITY,0.625,0.625,0.875,0.375
GOBP_CYTOLYSIS_BY_HOST_OF_SYMBIONT_CELLS,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.5714285714285714
GOBP_MODULATION_BY_HOST_OF_SYMBIONT_PROCESS,0.8045977011494253,0.6896551724137931,0.8045977011494253,0.5862068965517241
GOBP_PROTEIN_AUTOUBIQUITINATION,0.8767123287671232,0.7397260273972602,0.863013698630137,0.6712328767123288
GOBP_GENERAL_ADAPTATION_SYNDROME,0.5,0.16666666666666666,0.5,0.16666666666666666
GOBP_GENERAL_ADAPTATION_SYNDROME_BEHAVIORAL_PROCESS,0.4,0.0,0.4,0.2
GOBP_KILLING_BY_HOST_OF_SYMBIONT_CELLS,0.5862068965517241,0.41379310344827586,0.4482758620689655,0.27586206896551724
GOBP_PIGMENT_GRANULE_LOCALIZATION,0.8,0.48,0.76,0.48
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL,0.7808219178082192,0.684931506849315,0.7534246575342466,0.589041095890411
GOBP_MITOCHONDRIAL_DEPOLARIZATION,0.84,0.64,0.8,0.56
GOBP_REGULATION_OF_CARDIOBLAST_DIFFERENTIATION,0.6,0.6,0.6,0.2
GOBP_POSITIVE_REGULATION_OF_FOCAL_ADHESION_ASSEMBLY,0.8076923076923077,0.7307692307692307,0.8461538461538461,0.6923076923076923
GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION,0.7150537634408602,0.521505376344086,0.6881720430107527,0.5376344086021505
GOBP_NEGATIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION,0.5972222222222222,0.5277777777777778,0.5833333333333334,0.4305555555555556
GOBP_MEMBRANE_DEPOLARIZATION,0.6451612903225806,0.41935483870967744,0.5698924731182796,0.3225806451612903
GOBP_REGULATION_OF_MITOCHONDRIAL_DEPOLARIZATION,0.85,0.65,0.8,0.55
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_DEPOLARIZATION,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.3333333333333333
GOBP_ESTABLISHMENT_OF_PIGMENT_GRANULE_LOCALIZATION,0.8260869565217391,0.5217391304347826,0.782608695652174,0.5217391304347826
GOBP_REGULATION_OF_FIBRINOLYSIS,0.8888888888888888,0.6666666666666666,0.8888888888888888,0.7222222222222222
GOBP_NEGATIVE_REGULATION_OF_FIBRINOLYSIS,0.9230769230769231,0.6923076923076923,0.9230769230769231,0.6923076923076923
GOBP_SULFATION,0.5909090909090909,0.5454545454545454,0.5454545454545454,0.45454545454545453
GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT,0.6363636363636364,0.43478260869565216,0.5731225296442688,0.3675889328063241
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT,0.5714285714285714,0.4142857142857143,0.5857142857142857,0.34285714285714286
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT,0.5982905982905983,0.39316239316239315,0.5470085470085471,0.358974358974359
GOBP_REGULATION_OF_SENSORY_PERCEPTION,0.6111111111111112,0.3888888888888889,0.4444444444444444,0.2777777777777778
GOBP_SYNAPTIC_TRANSMISSION_GABAERGIC,0.55,0.43333333333333335,0.5333333333333333,0.38333333333333336
GOBP_AMINO_ACID_NEUROTRANSMITTER_REUPTAKE,0.7,0.7,0.7,0.6
GOBP_CATECHOLAMINE_UPTAKE_INVOLVED_IN_SYNAPTIC_TRANSMISSION,0.3333333333333333,0.25,0.4166666666666667,0.16666666666666666
GOBP_GLUTAMATE_REUPTAKE,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
GOBP_CATECHOLAMINE_TRANSPORT,0.484375,0.359375,0.515625,0.28125
GOBP_L_GLUTAMATE_IMPORT,0.775,0.625,0.675,0.55
GOBP_GAMMA_AMINOBUTYRIC_ACID_IMPORT,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
GOBP_REGULATION_OF_CATECHOLAMINE_UPTAKE_INVOLVED_IN_SYNAPTIC_TRANSMISSION,0.375,0.25,0.5,0.0
GOBP_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT,0.48148148148148145,0.37037037037037035,0.4074074074074074,0.25925925925925924
GOBP_POSITIVE_REGULATION_OF_AMINE_TRANSPORT,0.5853658536585366,0.4878048780487805,0.5609756097560976,0.3902439024390244
GOBP_REGULATION_OF_AMINO_ACID_TRANSPORT,0.6666666666666666,0.5952380952380952,0.5714285714285714,0.42857142857142855
GOBP_NEGATIVE_REGULATION_OF_AMINO_ACID_TRANSPORT,0.6666666666666666,0.5333333333333333,0.4666666666666667,0.4
GOBP_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT,0.7083333333333334,0.6666666666666666,0.6666666666666666,0.5
GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT,0.690631808278867,0.5206971677559913,0.6753812636165577,0.4357298474945534
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT,0.6595744680851063,0.5319148936170213,0.624113475177305,0.425531914893617
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT,0.6993243243243243,0.5067567567567568,0.6858108108108109,0.4189189189189189
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY,0.6829268292682927,0.4634146341463415,0.6585365853658537,0.34146341463414637
GOBP_NEGATIVE_REGULATION_OF_SYNAPSE_ASSEMBLY,0.625,0.5,0.5,0.125
GOBP_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY,0.6153846153846154,0.38461538461538464,0.6153846153846154,0.26153846153846155
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,0.6363636363636364,0.35064935064935066,0.6103896103896104,0.2987012987012987
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,0.375,0.25,0.5,0.125
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,0.6944444444444444,0.3055555555555556,0.6944444444444444,0.25
GOBP_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE,0.5625,0.375,0.4375,0.1875
GOBP_NEGATIVE_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE,0.5,0.16666666666666666,0.16666666666666666,0.0
GOBP_POSITIVE_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285
GOBP_REGULATION_OF_TELOMERASE_ACTIVITY,0.8409090909090909,0.7045454545454546,0.7727272727272727,0.6136363636363636
GOBP_POSITIVE_REGULATION_OF_TELOMERASE_ACTIVITY,0.8333333333333334,0.6666666666666666,0.8,0.7
GOBP_NEGATIVE_REGULATION_OF_TELOMERASE_ACTIVITY,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.2222222222222222
GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION,0.8106060606060606,0.6893939393939394,0.7424242424242424,0.696969696969697
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION,0.7407407407407407,0.6296296296296297,0.7407407407407407,0.7777777777777778
GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION,0.7843137254901961,0.5882352941176471,0.6078431372549019,0.6470588235294118
GOBP_POSITIVE_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE,0.7272727272727273,0.5454545454545454,0.6363636363636364,0.8181818181818182
GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE,0.7727272727272727,0.5909090909090909,0.6363636363636364,0.7727272727272727
GOBP_MODULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST,0.6428571428571429,0.4642857142857143,0.6071428571428571,0.4107142857142857
GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY,0.7333333333333333,0.5733333333333334,0.6833333333333333,0.49333333333333335
GOBP_ALDITOL_PHOSPHATE_METABOLIC_PROCESS,0.9090909090909091,0.7272727272727273,0.9090909090909091,0.5454545454545454
GOBP_MONOACYLGLYCEROL_CATABOLIC_PROCESS,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.5714285714285714
GOBP_CELLULAR_GLUCURONIDATION,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.2857142857142857
GOBP_FLAVONOID_GLUCURONIDATION,0.0,0.0,0.0,0.0
GOBP_XENOBIOTIC_GLUCURONIDATION,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285
GOBP_MUSCLE_CELL_DEVELOPMENT,0.6323529411764706,0.4803921568627451,0.6519607843137255,0.4117647058823529
GOBP_STRIATED_MUSCLE_CELL_DEVELOPMENT,0.6075949367088608,0.3924050632911392,0.6329113924050633,0.35443037974683544
GOBP_CARDIAC_MYOFIBRIL_ASSEMBLY,0.6842105263157895,0.42105263157894735,0.7368421052631579,0.42105263157894735
GOBP_CARDIAC_CELL_DEVELOPMENT,0.648936170212766,0.5425531914893617,0.6914893617021277,0.4574468085106383
GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION,0.6076923076923076,0.5307692307692308,0.676923076923077,0.46923076923076923
GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS,0.6229508196721312,0.45901639344262296,0.5901639344262295,0.36065573770491804
GOBP_ATRIAL_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333
GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS,0.6170212765957447,0.5106382978723404,0.6382978723404256,0.40425531914893614
GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_DIFFERENTIATION,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.5
GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_DEVELOPMENT,0.5,0.6,0.6,0.5
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_GROWTH,0.5,0.42857142857142855,0.4642857142857143,0.32142857142857145
GOBP_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,0.6,0.4,0.6,0.2
GOBP_NEUROBLAST_DIVISION,0.8,0.8,0.8666666666666667,0.7333333333333333
GOBP_ASYMMETRIC_NEUROBLAST_DIVISION,1.0,0.8333333333333334,1.0,1.0
GOBP_PHOSPHATE_ION_HOMEOSTASIS,0.55,0.45,0.45,0.45
GOBP_COPPER_ION_HOMEOSTASIS,0.8571428571428571,0.7619047619047619,0.8095238095238095,0.6666666666666666
GOBP_CALCIUM_ION_HOMEOSTASIS,0.6413373860182371,0.47720364741641336,0.6382978723404256,0.4012158054711246
GOBP_POTASSIUM_ION_HOMEOSTASIS,0.5294117647058824,0.4411764705882353,0.5,0.3235294117647059
GOBP_SODIUM_ION_HOMEOSTASIS,0.5106382978723404,0.425531914893617,0.5957446808510638,0.3617021276595745
GOBP_MONOATOMIC_ANION_HOMEOSTASIS,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.42857142857142855
GOBP_TRANSMEMBRANE_TRANSPORT,0.6581569115815691,0.4975093399750934,0.6207970112079702,0.398505603985056
GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS,0.7944199706314243,0.6607929515418502,0.762114537444934,0.5624082232011748
GOBP_LIPID_HOMEOSTASIS,0.7777777777777778,0.6388888888888888,0.7722222222222223,0.5777777777777777
GOBP_FATTY_ACID_HOMEOSTASIS,0.8823529411764706,0.7647058823529411,0.7647058823529411,0.6470588235294118
GOBP_ACYLGLYCEROL_HOMEOSTASIS,0.7777777777777778,0.7333333333333333,0.7555555555555555,0.6222222222222222
GOBP_PHOSPHOLIPID_HOMEOSTASIS,0.9411764705882353,0.8235294117647058,0.8823529411764706,0.7058823529411765
GOBP_STEROL_HOMEOSTASIS,0.7669902912621359,0.6213592233009708,0.7766990291262136,0.5922330097087378
GOBP_RESPONSE_TO_HYPEROXIA,0.75,0.5,0.7,0.55
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION,0.7435897435897436,0.5256410256410257,0.7051282051282052,0.41025641025641024
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.42857142857142855
GOBP_RELAXATION_OF_CARDIAC_MUSCLE,0.7058823529411765,0.7058823529411765,0.8235294117647058,0.5882352941176471
GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT,0.5724137931034483,0.43448275862068964,0.6137931034482759,0.3793103448275862
GOBP_L_PROLINE_BIOSYNTHETIC_PROCESS,0.5,0.5,0.6666666666666666,0.16666666666666666
GOBP_REFLEX,0.3181818181818182,0.18181818181818182,0.5909090909090909,0.22727272727272727
GOBP_SERTOLI_CELL_DIFFERENTIATION,0.5909090909090909,0.5454545454545454,0.6818181818181818,0.45454545454545453
GOBP_SERTOLI_CELL_DEVELOPMENT,0.6666666666666666,0.7333333333333333,0.7333333333333333,0.6
GOBP_SERTOLI_CELL_PROLIFERATION,0.6,0.4,0.6,0.4
GOBP_SYNAPTIC_TRANSMISSION_GLYCINERGIC,0.6,0.2,0.4,0.4
GOBP_RIGHTING_REFLEX,0.5,0.25,0.75,0.25
GOBP_PARATHYROID_GLAND_DEVELOPMENT,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.2857142857142857
GOBP_RADIAL_GLIAL_CELL_DIFFERENTIATION,0.5714285714285714,0.6428571428571429,0.7142857142857143,0.42857142857142855
GOBP_BERGMANN_GLIAL_CELL_DIFFERENTIATION,0.8181818181818182,0.7272727272727273,0.8181818181818182,0.5454545454545454
GOBP_ROOF_OF_MOUTH_DEVELOPMENT,0.6373626373626373,0.4065934065934066,0.6593406593406593,0.3956043956043956
GOBP_HARD_PALATE_DEVELOPMENT,0.75,0.25,0.625,0.25
GOBP_SOFT_PALATE_DEVELOPMENT,0.4,0.2,0.4,0.2
GOBP_CONVERGENT_EXTENSION,0.5333333333333333,0.3333333333333333,0.6,0.3333333333333333
GOBP_CONVERGENT_EXTENSION_INVOLVED_IN_GASTRULATION,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.3333333333333333
GOBP_CONVERGENT_EXTENSION_INVOLVED_IN_AXIS_ELONGATION,0.6,0.2,0.4,0.2
GOBP_CONVERGENT_EXTENSION_INVOLVED_IN_ORGANOGENESIS,0.6,0.2,0.6,0.2
GOBP_ANATOMICAL_STRUCTURE_REGRESSION,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.2
GOBP_PHARYNGEAL_SYSTEM_DEVELOPMENT,0.41935483870967744,0.3225806451612903,0.5161290322580645,0.25806451612903225
GOBP_CARDIAC_MUSCLE_CELL_PROLIFERATION,0.5833333333333334,0.4666666666666667,0.5833333333333334,0.4666666666666667
GOBP_PERICARDIUM_DEVELOPMENT,0.5789473684210527,0.42105263157894735,0.6842105263157895,0.3684210526315789
GOBP_RETINAL_BIPOLAR_NEURON_DIFFERENTIATION,0.625,0.5,0.375,0.375
GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE,0.5900621118012422,0.453416149068323,0.6832298136645962,0.4409937888198758
GOBP_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE,0.5606060606060606,0.4393939393939394,0.6212121212121212,0.4090909090909091
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION,0.5,0.4166666666666667,0.5208333333333334,0.4375
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION,0.375,0.375,0.4375,0.3125
GOBP_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION,0.5161290322580645,0.3870967741935484,0.5161290322580645,0.45161290322580644
GOBP_REGULATION_OF_ACROSOME_REACTION,0.6111111111111112,0.3333333333333333,0.4444444444444444,0.2777777777777778
GOBP_CARDIAC_MUSCLE_CONTRACTION,0.684931506849315,0.5068493150684932,0.6506849315068494,0.3698630136986301
GOBP_REGULATION_OF_PROTEIN_GLYCOSYLATION,0.8181818181818182,0.7272727272727273,0.9090909090909091,0.36363636363636365
GOBP_POSITIVE_REGULATION_OF_PROTEIN_GLYCOSYLATION,0.8571428571428571,0.8571428571428571,1.0,0.2857142857142857
GOBP_NEUROFILAMENT_CYTOSKELETON_ORGANIZATION,0.7,0.6,0.7,0.6
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_WOUND_HEALING,0.4,0.2,0.4,0.3
GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING,0.6060606060606061,0.5151515151515151,0.6060606060606061,0.3333333333333333
GOBP_MAMMARY_GLAND_INVOLUTION,0.875,0.75,0.875,0.5
GOBP_EMBRYONIC_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666
GOBP_UTERUS_DEVELOPMENT,0.56,0.48,0.52,0.4
GOBP_OVIDUCT_DEVELOPMENT,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5
GOBP_VAGINA_DEVELOPMENT,0.8,0.6,0.7,0.6
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY,0.6748466257668712,0.5306748466257669,0.6993865030674846,0.49693251533742333
GOBP_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY,0.72,0.52,0.64,0.34
GOBP_MICTURITION,0.25,0.25,0.25,0.25
GOBP_SYNAPSE_MATURATION,0.7058823529411765,0.4117647058823529,0.7352941176470589,0.5
GOBP_REGULATION_OF_RESTING_MEMBRANE_POTENTIAL,0.7,0.4,0.5,0.4
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL,0.5608108108108109,0.3581081081081081,0.5878378378378378,0.25675675675675674
GOBP_INHIBITORY_POSTSYNAPTIC_POTENTIAL,0.7058823529411765,0.35294117647058826,0.4117647058823529,0.23529411764705882
GOBP_MEMBRANE_HYPERPOLARIZATION,0.6666666666666666,0.5,0.6666666666666666,0.5
GOBP_RELAXATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333
GOBP_AUDITORY_RECEPTOR_CELL_DEVELOPMENT,0.6923076923076923,0.4230769230769231,0.6153846153846154,0.4230769230769231
GOBP_INNER_EAR_RECEPTOR_CELL_DEVELOPMENT,0.7021276595744681,0.5319148936170213,0.6595744680851063,0.48936170212765956
GOBP_INNER_EAR_RECEPTOR_CELL_FATE_COMMITMENT,0.8,0.8,0.8,0.4
GOBP_INNER_EAR_RECEPTOR_CELL_STEREOCILIUM_ORGANIZATION,0.7142857142857143,0.4857142857142857,0.6285714285714286,0.42857142857142855
GOBP_POSITIVE_REGULATION_OF_GROWTH_HORMONE_SECRETION,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.2222222222222222
GOBP_SOMATOTROPIN_SECRETING_CELL_DIFFERENTIATION,0.0,0.0,0.0,0.0
GOBP_THYROID_STIMULATING_HORMONE_SECRETING_CELL_DIFFERENTIATION,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666
GOBP_PREPULSE_INHIBITION,0.6153846153846154,0.5384615384615384,0.7692307692307693,0.46153846153846156
GOBP_MATERNAL_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY,0.6779661016949152,0.576271186440678,0.7288135593220338,0.4067796610169492
GOBP_EMBRYONIC_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.5714285714285714
GOBP_MATERNAL_PROCESS_INVOLVED_IN_PARTURITION,0.3333333333333333,0.0,0.6666666666666666,0.0
GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,0.6206896551724138,0.41379310344827586,0.5862068965517241,0.41379310344827586
GOBP_POSITIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,0.6521739130434783,0.391304347826087,0.6086956521739131,0.43478260869565216
GOBP_POSITIVE_REGULATION_OF_POST_TRANSCRIPTIONAL_GENE_SILENCING,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.75
GOBP_NEGATIVE_REGULATION_OF_POST_TRANSCRIPTIONAL_GENE_SILENCING,0.6666666666666666,0.5333333333333333,0.6666666666666666,0.4666666666666667
GOBP_PLATELET_DENSE_GRANULE_ORGANIZATION,0.84,0.64,0.76,0.44
GOBP_PHOSPHOLIPASE_C_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY,0.5555555555555556,0.2222222222222222,0.6666666666666666,0.3333333333333333
GOBP_REGULATION_OF_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY,0.6363636363636364,0.5454545454545454,0.7272727272727273,0.2727272727272727
GOBP_POSITIVE_REGULATION_OF_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY,0.8,0.8,1.0,0.4
GOBP_LIMB_BUD_FORMATION,0.6666666666666666,0.5555555555555556,0.8888888888888888,0.6666666666666666
GOBP_MALE_MATING_BEHAVIOR,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5714285714285714
GOBP_REGULATION_OF_LIPASE_ACTIVITY,0.7794117647058824,0.5441176470588235,0.7058823529411765,0.4852941176470588
GOBP_NEGATIVE_REGULATION_OF_LIPASE_ACTIVITY,0.7333333333333333,0.6666666666666666,0.8,0.4666666666666667
GOBP_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY,0.7843137254901961,0.49019607843137253,0.6862745098039216,0.5098039215686274
GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING,0.8666666666666667,0.8,0.8666666666666667,0.8666666666666667
GOBP_PRIMITIVE_HEMOPOIESIS,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.4444444444444444
GOBP_DEFINITIVE_HEMOPOIESIS,0.75,0.6,0.65,0.6
GOBP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION,0.7777777777777778,0.7222222222222222,0.7777777777777778,0.6666666666666666
GOBP_CAMERA_TYPE_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION,0.5,0.40625,0.625,0.375
GOBP_RETINAL_ROD_CELL_DIFFERENTIATION,0.5294117647058824,0.29411764705882354,0.7058823529411765,0.35294117647058826
GOBP_MESENCHYMAL_TO_EPITHELIAL_TRANSITION,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.2631578947368421
GOBP_DELAMINATION,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.7142857142857143
GOBP_DETECTION_OF_CELL_DENSITY,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.6666666666666666
GOBP_REGULATION_OF_GLIAL_CELL_PROLIFERATION,0.7142857142857143,0.5476190476190477,0.5952380952380952,0.5
GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION,0.7083333333333334,0.5416666666666666,0.5833333333333334,0.4583333333333333
GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION,0.7647058823529411,0.6470588235294118,0.6470588235294118,0.5882352941176471
GOBP_REGULATION_OF_FEEDING_BEHAVIOR,0.4444444444444444,0.25925925925925924,0.37037037037037035,0.14814814814814814
GOBP_REGULATION_OF_RESPIRATORY_BURST,0.8421052631578947,0.5789473684210527,0.6842105263157895,0.5263157894736842
GOBP_REGULATION_OF_RESPIRATORY_BURST_INVOLVED_IN_INFLAMMATORY_RESPONSE,0.875,0.625,0.625,0.5
GOBP_NEGATIVE_REGULATION_OF_RESPIRATORY_BURST_INVOLVED_IN_INFLAMMATORY_RESPONSE,0.8,0.6,0.6,0.6
GOBP_POSITIVE_REGULATION_OF_RESPIRATORY_BURST,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.5555555555555556
GOBP_NEGATIVE_REGULATION_OF_RESPIRATORY_BURST,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666
GOBP_EMBRYONIC_SKELETAL_JOINT_MORPHOGENESIS,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.18181818181818182
GOBP_REGULATION_OF_CELL_DEVELOPMENT,0.7183431952662722,0.5526627218934911,0.6662721893491125,0.4970414201183432
GOBP_EPITHELIAL_CILIUM_MOVEMENT_INVOLVED_IN_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY,0.5384615384615384,0.15384615384615385,0.46153846153846156,0.3076923076923077
GOBP_TRANSDIFFERENTIATION,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857
GOBP_LONG_TERM_SYNAPTIC_POTENTIATION,0.5454545454545454,0.4090909090909091,0.6,0.2636363636363636
GOBP_LONG_TERM_SYNAPTIC_DEPRESSION,0.6875,0.5625,0.78125,0.28125
GOBP_REGULATION_OF_CILIUM_BEAT_FREQUENCY_INVOLVED_IN_CILIARY_MOTILITY,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.3333333333333333
GOBP_REGULATION_OF_SARCOMERE_ORGANIZATION,0.7777777777777778,0.4444444444444444,0.7777777777777778,0.3333333333333333
GOBP_POSITIVE_REGULATION_OF_SARCOMERE_ORGANIZATION,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.16666666666666666
GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_DEPHOSPHORYLATION,1.0,1.0,1.0,0.5
GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION,0.6,0.4,0.625,0.35
GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,0.56,0.36,0.6,0.32
GOBP_ELASTIN_CATABOLIC_PROCESS,0.6,0.2,0.4,0.4
GOBP_REGULATION_OF_BLOOD_VESSEL_REMODELING,0.5,0.4166666666666667,0.5833333333333334,0.4166666666666667
GOBP_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY,0.6666666666666666,0.375,0.6666666666666666,0.3333333333333333
GOBP_NEGATIVE_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY,0.8,0.5,0.8,0.5
GOBP_POSITIVE_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY,0.7777777777777778,0.4444444444444444,0.6666666666666666,0.4444444444444444
GOBP_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,0.6,0.475,0.625,0.45
GOBP_PRIMITIVE_ERYTHROCYTE_DIFFERENTIATION,0.6,0.8,0.6,0.4
GOBP_HEAD_DEVELOPMENT,0.6624203821656051,0.532484076433121,0.6802547770700637,0.46878980891719746
GOBP_HEAD_MORPHOGENESIS,0.7368421052631579,0.5263157894736842,0.7894736842105263,0.5
GOBP_FACE_DEVELOPMENT,0.7169811320754716,0.5094339622641509,0.7735849056603774,0.5283018867924528
GOBP_FACE_MORPHOGENESIS,0.71875,0.5,0.75,0.46875
GOBP_CELL_CHEMOTAXIS,0.6635802469135802,0.4351851851851852,0.5555555555555556,0.4012345679012346
GOBP_REGULATION_OF_RESPONSE_TO_TYPE_II_INTERFERON,1.0,0.7142857142857143,0.8571428571428571,0.7142857142857143
